name,title,url,author,publisher,issued,publisher_classification,description,tags,license_id,license_url,place,location,country,language,status,metadatacreated,generator,api_endpoint,api_type,full_metadata_download,status_code
opendata-bonn-de,opendata.bonn.de,http://opendata.bonn.de/,Damian Paderta,Stadt Bonn,27/02/2014,Government,Eine zusammengefasste Gesamtübersicht der API-Beschreibungen befindet sich unter http://ogdcockpit.bonn.de/index.php/API_Beschreibungen im Aufbau. ,,Creative Commons - Zero,http://opendata.bonn.de/blog/creative-commons-zero,"Bonn, Germany","50.7036647,7.0456725",DE,de,active,,,,,,200.0
opendata-brussel-be,Opendata.brussel.be - Official Data Portal of the City of Brussels,http://opendata.brussel.be/,Pieter-Jan Pauwels,GIAL,01/01/2014,Government,None,brussels local,Other (Open),It uses the same data license as the French Etalab: http://www.etalab.gouv.fr/licence-ouverte-open-licence,"Brussels, Belgium","50.854975,4.3753899",BE,nl,active,,,,,,200.0
opendata-hu,Opendata.hu,http://www.opendata.hu,Csaba Madarász,K-Monitor ,11/08/2013,Community,A CKAN based instance for Hungary.,hungary,Unknown,,"Budapest, Hungary","47.4805856,19.1303031",HU,hu,active,,,,CKAN,,200.0
opendata-jersey,opendata.gov.je,https://opendata.gov.je,States of Jersey,States of Jersey ,17/10/2015,Government,Open government datasets published by the government of the Island of Jersey,jersey,Open Government Licence – Jersey (OGL-J) v1.0,https://opendata.gov.je/pages/open-government-licence-jersey-ogl-j-v1-0,Island of Jersey,"49.189461, -2.101718",JE,en,active,,CKAN,http://opendata.gov.je/api/3/,CKAN API V.3,http://opendata.gov.je/api/3/action/package_list,200.0
opendata-lv,opendata.lv,http://opendata.lv/,,,,,"Volunteer-run open data portal for Latvia. Focus on public data.

Associated with Raimonds' data analysis start-up company easyBI (easybi.com) ",,,,Latvia,"56.8666904,24.5999717",LB,lv,active,2011-10-27T10:43:36.527Z,,,,,200.0
opendata-tanzania,Opendata Tanzania,http://opendata.go.tz,Michael Njau,e-Government Agency,02/02/2015,Government,0,,Unknown,,Tanzania,"-5.990541,34.815578",TZ,en,active,,,,,,0.0
opendata-ugr,Bienvenido a OpenData UGR,http://opendata.ugr.es/,University of Granada,University of Granada,,Government,Bienvenido a OpenData UGR,city spain,,,Granada,"37.177322,-3.600112",ES,es,active,,CKAN,,CKAN API,,200.0
opendatabc-data-catalogue,OpenDataBC Data Catalogue,http://www.opendatabc.ca/?app=odcat2,OpenDataBC,OpenDataBC,,,OpenDataBC presents a crowd-sourced list of datasets made available by various levels of government within the province of British Columbia,,,,British Columbia,"55,-125",CA,en,active,2011-07-06T06:26:49.819Z,,,,,0.0
opendatamanchester,Open Data Manchester (UK),http://www.manchester.gov.uk/info/500215/open_data,,,,,Manchester (UK) Open Data Catalog,ckan ctic level.local eu-official,,,Manchester,"53.4791466,-2.2447445",GB,en,active,2011-06-27T18:14:58.133Z,,,,,404.0
opendatani_info,OpenDataNI,https://www.opendatani.gov.uk,Department of Finance and Personnel of Northern Ireland,Department of Finance and Personnel of Northern Ireland,,,"OpenDataNI is Northern Ireland’s Public Sector Open Data web portal, for publication of data produced by Northern Ireland government departments, agencies and non-departmental public bodies (NDPBs), in line with the 'Open Data Strategy for Northern Ireland 2015-18'. The portal provides access to these datasets in an open and machine-readable format, making previously unavailable data, available for re-use.",ckan northernireland level.regional uk eu-official unitedkingdom,OGL-UK-3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Northern Ireland, UK","54.65692315,-6.563468346",GB,en,active,2011-06-27T18:14:41.583Z,CKAN,https://www.opendatani.gov.uk/api/,CKAN-API,https://www.opendatani.gov.uk/api/3/action/current_package_list_with_resources,200.0
opendataterritorioenna-it,Open Data Territorio Enna - Geo open data della Provincia di Enna,http://www.opendataterritorioenna.it,Giuseppe Claudio Vitale,Provincia Regionale di Enna,29/04/2013,Institutional,E' un portale di dati spaziali e territoriali,enna italy regional,Other (Open),http://www.dati.gov.it/iodl/2.0/,"Enna, Italia","37.567401,14.279574",IT,it,active,,,,,,200.0
opendoor-kentucky,OpenDoor Kentucky,http://opendoor.ky.gov/transparency/Pages/default.aspx,,,,,Kentucky's Financial Transparency Portal.,finance,notspecified,,Kentucky,"37.5726028,-85.1551411",US,en,active,2012-05-20T16:12:54.175Z,,,,,200.0
openei,OpenEI – Open Energy Info,http://en.openei.org/,U.S. National Renewable Energy Laboratory,U.S. National Renewable Energy Laboratory,,,"An online community dedicated to information and data on energy resources. Provides access to energy-related information via geographic discovery, visualizations, and topic-oriented gateways. The site includes a data catalog of hundreds of energy-related datasets. Developed by the National Renewable Energy Laboratory (NREL) with funding from the U.S. Department of Energy.",energy level.global us wiki unitedstates,notspecified,,Global,"0,0",Global,en,active,2011-12-07T11:35:29.914Z,,,,,200.0
opengov_es,Opengov.es,http://opengov.es,,,,,"CKAN repository of Spanish open data intiatives

Facilitator: Javier De La Cueva. Contact: see <http://javierdelacueva.es/contacto/>.",ctic level.local ckan publicdata-eu spain,,,Spain,"40.0028028,-4.003104",ES,es,active,2011-06-27T18:15:27.743Z,,,,,200.0
opengov_se,OpenGov Sweden Catalog,http://www.opengov.se/data,Peter Krantz,Peter Krantz,,,Opengov.se is an initiative to highlight available public datasets in Sweden.,ctic publicdata-eu,cc-by,,Sweden,"59.6749712,14.5208584",SE,sv,active,2011-06-27T18:15:23.34Z,,,,,404.0
opengovdata_ru,OpenGovData Russia Catalog,http://opengovdata.ru,,,,,OpenGovData.ru is a public data catalog published by the Russian Government,ctic,,,Russia,"64.6863136,97.7453061",RU,ru,active,2011-06-27T18:15:25.196Z,,,,,200.0
open_nrw,open NRW,https://open.nrw,Municipal and State Authorities of North Rhine-Westphalia,State Government of North Rhine-Westphalia,,Government,Aggregation of open data offerings of many municipal authorities within the german federal state of North Rhine-Westphalia,level.local level.regional germany ckan,,,North Rhine-Westphalia,"51.2243,6.7873",DE,de,active,,CKAN,https://open.nrw/api/,CKAN API,https://open.nrw/api/3/action/current_package_list_with_resources,200.0
openstreetmap,OpenStreetMap,http://www.openstreetmap.org,OpenStreetMap Foundation,OpenStreetMap Foundation,,,Wikipedia for geo data,level.global osm,notspecified,,Earth,"0,0",,de en es fr it nl,active,2011-06-30T10:28:04.804Z,,,,,200.0
oppnadata_se,Öppna Data,http://oppnadata.se/,VINNOVA (Verket för innovationssystem) / Svenska Regeringen,VINNOVA (Verket för innovationssystem) / Svenska Regeringen,,,Governmental portal for sharing of data made public for reuse.,level.national eu-official,,,Sweden,"59.6749712,14.5208584",SE,sv,active,2013-01-17T15:00:03.209Z,,,,,200.0
orebro-psi-data,Orebro Kommun Data Catalog,http://www.orebro.se/psidata,Örebro Kommun,Örebro Kommun,,,"Local data portal for Örebro. Contains a variety of data sources, like statistics and geodata, but also monthly spending listing individual received invoices, traffic data etc.",level.local eu-official,other-pd,,Örebro,"59.2747378,15.2149988",SE,se,active,2013-11-26T09:23:05.567Z,,,,,200.0
oregon,Oregon,http://data.oregon.gov/,State of Oregon,State of Oregon,,,State of Oregon Data Catalog,ctic level.local unitedstates,,,"Oregon, United States","43.9792797,-120.737257",US,en,active,2011-06-27T18:15:29.885Z,,,,,200.0
os-amsterdam,Amsterdam O+S,http://www.os.amsterdam.nl/,Gemeente Amsterdam,Gemeente Amsterdam,,,"The Department for Research and Statistics of the City of Amsterdam, Netherlands.",level.local eu-official netherlands,,,"Amsterdam, NL","52.3710088,4.9001115",NL,,active,2013-01-09T10:31:42.674Z,,,,,0.0
oulu_finland,Oulu region data catalog,http://www.ouka.fi/oulu/oulu-tietoa/avoin-data,City of Oulu,City of Oulu,,,Launched 25.12.2013,finland level.regional oulu eu-official,notspecified,,Oulu,"65.0118734,25.4716809",FI,fi,active,2014-06-09T09:43:03.921Z,,,,,200.0
overheid_nl,Netherlands Public Data Catalogue,http://data.overheid.nl,BZK/WM/KOOP (Government ICT Office),BZK/WM/KOOP (Government ICT Office),,,Overheid.nl is the central access point to all information about / from government organisations of the Netherlands. Data.overheid.nl (launched 2011) is the central register for all government data sets.,ctic level.national ckan eu-official netherlands,cc-zero,,Kingdom of the Netherlands,"52.2379891,5.534607382",NL,nl,active,2011-06-27T18:14:16.861Z,,,,,200.0
paeria_es,Lleida Open Data,http://cartolleida.paeria.es/lleidaoberta/inici.aspx,,,,,Lleida Open Data Catalog,ctic level.local eu-official spain,,,Lleida,"41.6147605,0.6267842",ES,ca,active,2011-06-27T18:13:58.469Z,,,,,0.0
pamplona,Pamplona Data Portal,http://pamplona.es/verPagina.asp?IdPag=1519&Idioma=1,Pamplona government,Pamplona government,,,,level.local eu-official,notspecified,,Pamplona,"42.8185502,-1.6444165",ES,es,active,2013-02-20T14:27:04.473Z,,,,,404.0
paris,Parisdata,http://opendata.paris.fr/,,,,,"City of Paris Public Data Initiative.

Contact: via <http://opendata.paris.fr/opendata/jsp/site/Portal.jsp?page=contact>.",ctic level.local publicdata-eu eu-official france,,,Paris,"48.8565056,2.3521334",FR,fr,active,2011-06-27T18:15:34.193Z,,,,,200.0
paris_fr,ParisData,http://opendata.paris.fr,Mairie de Paris,Mairie de Paris,,,France's capital Paris OpenData store,ctic publicdata-eu eu-official france,odc-odbl,,"Paris, France","48.8565056,2.3521334",FR,fr,active,2011-06-27T18:15:32.036Z,,,,,200.0
pavia-geodata,Pavia geodata,http://www.comune.pv.it/site/home/dai-settori-e-servizi/servizio-informatico-comunale/s.i.t.-sistema-informativo-territoriale/download-dati-geografici.html,Comune di Pavia,Comune di Pavia,,,geodata Pavia city,geodata level.local thematic eu-official italy,cc-by,,Pavia Italy,"45.1860043,9.1546375",IT,it,active,2011-10-18T13:45:00.734Z,,,,,404.0
picandmix_org_uk,Kent County Catalog,http://picandmix.org.uk/categories/,Supported by Kent County Council (KCC) in collaboration with Applied Trends,Supported by Kent County Council (KCC) in collaboration with Applied Trends,,,"Pic and Mix aims to increase public access to Kent-related datasets including those generated by Kent County Council (KCC), UK",ctic level.regional eu-official unitedkingdom,cc-by-sa,,"Kent, UK","51.2244644,0.7334215",GB,en,active,2011-06-27T18:13:45.318Z,,,,,200.0
piemonte_it,dati.piemonte.it,http://www.dati.piemonte.it,Piemonte regional government,Piemonte regional government,,,"Open data portal for Piemonte region in Italy.

Contact: via <http://www.dati.piemonte.it/contattaci/3.html>.",ctic level.regional publicdata-eu eu-official italy,,,"Piemonte, Italy","45.060735,7.923549",IT,it,active,2011-06-27T18:15:40.364Z,,,,,200.0
portal_der_stadt_zuerich,Portal der Stadt Zürich,http://data.stadt-zuerich.ch/content/portal/de/index/ogd/daten.html,Stadt Zürich,Stadt Zürich,,,"Open Government Data portal for the city of Zürich, Switzerland. ",level.local switzerland,,,"Zürich, Switzerland","47.3685586,8.5404434",CH,de,active,2013-03-18T19:13:35.317Z,,,,,0.0
portal-de-datos-abiertos-de-jccm,Portal de Datos Abiertos de JCCM,http://opendata.jccm.es/,Junta de Comunidades de Castilla-La Mancha,Junta de Comunidades de Castilla-La Mancha,,,Open data portal of the Spanish autonomous community Castilla-La Mancha.,level.regional eu-official spain,cc-by,,Castilla-La Mancha,"39.4177902,-2.6232332",,es,active,2011-10-21T12:01:20.533Z,,,,,0.0
portugal-finance,Despesa Pública Portugal,http://www.despesapublica.com/#sortorder=desc,,,,,"Public Expenditure arises from the need to provide an accessible, organized, detailed and flexible enough information on how, where or by whom is spending taxpayers' money. All citizens have the right to access to this information, that can assist in controlling public expenditure, commenting, questioning, promoting and overseeing the spending of public institutions.

The state spends thousands of dollars on new technology platforms that enhance and facilitate the collection of revenue, however, regarding the provision of information on public institutions, their assets and expenditure, there is little information that is dispersed , poorly organized and difficult to access.

Transparency and easy access to information is the first instrument in fighting corruption, so do not understand why there is so much reluctance in most public institutions in providing this information.

It is intended that this project is a platform informative and useful to society. Not wanting to be sensationalist, or party, it is expected that citizens and different stakeholders see it as a support for growth of the country, citizen participation and fair competition in the supply of goods / services to the public sector.

The collection of this information is not always a simple process, and sometimes this is not 100% correct, so it's up to all of us proceed to its validation and require the institutions to provide increasingly, information and more accurate.

At this point is to collect through the site settings Direct base.gov.pt and enterprise data through the site publicacoes.mj.pt. Advantage has been taken to treat and store the information collected in a structured way, to be able to cross data from different sources. At present we can see, for example, adjustments were made ​​directly to the companies newly established. This functionality can be seen that some results are obtained very curious and dubious.",finance,cc-by,,Portugal,"40.092591,-7.800517",PT,pt,active,2012-05-29T10:39:54.5Z,,,,,0.0
princegeorge_ca,"Prince George, British Columbia",http://princegeorge.ca/cityservices/online/odc/Pages/Documents.aspx,City of Prince George,City of Prince George,,,Adapted the [Vancouver license](http://princegeorge.ca/cityservices/online/odc/Pages/Terms.aspx) (roughly).,canada,,,"Prince George, British Columbia","53.9172526,-122.7461341",CA,en,active,2011-10-14T20:44:51.571Z,,,,,0.0
